Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
611;21412;"Zeitschrift fur Phytotherapie : offizielles Organ der Ges. f. Phytotherapie e.V";journal;"0722348X";0,144;Q4;13;44;174;562;16;124;0,13;12,77;50,00;0;3;Germany;Western Europe;"Hippokrates Verlag GmbH";"1982, 1985-2023";"Complementary and Alternative Medicine (Q4); Pharmacology (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
612;19700174970;"Hacettepe University Journal of the Faculty of Pharmacy";journal;"13000608, 24588806";0,143;Q4;9;32;58;1746;38;58;0,77;54,56;53,33;0;8;Turkey;Middle East;"Hacettepe University, Faculty of Pharmacy";"2008-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
613;22908;"Chinese Pharmacological Bulletin";journal;"10011978";0,142;Q4;18;325;843;6188;377;843;0,44;19,04;46,91;0;122;China;Asiatic Region;"Institute of Clinical Pharmacology";"1993-2023";"Pharmacology (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
614;21100967064;"Defence Life Science Journal";journal;"24560537";0,142;Q4;6;40;107;1848;58;106;0,47;46,20;44,14;0;18;India;Asiatic Region;"Defence Scientific Information &amp; Documentation Centre (DESIDOC)";"2019-2023";"Agricultural and Biological Sciences (miscellaneous) (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
615;4700152283;"Revista de Ciencias Farmaceuticas Basica e Aplicada";journal;"18084532";0,142;Q4;20;0;48;0;26;44;0,78;0,00;0,00;0;0;Brazil;Latin America;"Universidade Estadual Paulista (UNESP)";"2005-2022";"Pharmaceutical Science (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
616;23440;"Indian Journal of Physiology and Pharmacology";journal;"00195499";0,141;Q4;56;46;146;1350;51;133;0,32;29,35;42,75;0;17;India;Asiatic Region;"Scientific Scholar";"1959-2023";"Pharmacology (Q4); Physiology (Q4); Physiology (medical) (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
617;23171;"Korean Journal of Pharmacognosy";journal;"02533073, 22889299";0,140;Q4;18;32;102;880;33;101;0,35;27,50;37,86;0;6;South Korea;Asiatic Region;"Korean Society of Pharmacognosy";"1990-2023";"Drug Discovery (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
618;24111;"Indian Journal of Chemistry - Section B Organic and Medicinal Chemistry";journal;"03764699, 09750983";0,139;Q4;50;0;179;0;83;179;0,42;0,00;0,00;0;0;India;Asiatic Region;"Scientific Publishers of India";"1970, 1973-1978, 1981, 1989-1991, 1996-2021";"Organic Chemistry (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Chemistry; Pharmacology, Toxicology and Pharmaceutics"
619;21101017910;"International Journal of Medical Toxicology and Forensic Medicine";journal;"22518770, 22518762";0,139;Q4;4;30;159;1136;57;149;0,26;37,87;50,00;0;16;Iran;Middle East;"Shahid Beheshti University of Medical Sciences";"2014, 2019-2023";"Pathology and Forensic Medicine (Q4); Toxicology (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
620;21101167510;"Reviews on Clinical Pharmacology and Drug Therapy";journal;"16834100, 25421875";0,139;Q4;5;30;120;1629;33;120;0,27;54,30;48,35;0;5;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2023";"Biochemistry (medical) (Q4); Complementary and Manual Therapy (Q4); Drug Guides (Q4); Occupational Therapy (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
621;21100204921;"Bulletin of Pharmaceutical Sciences. Assiut";journal;"11100052";0,138;Q4;10;100;175;4597;64;175;0,35;45,97;51,01;0;34;Egypt;Africa/Middle East;"";"2008-2014, 2016, 2018-2023";"Analytical Chemistry (Q4); Biochemistry (Q4); Immunology (Q4); Microbiology (Q4); Molecular Biology (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Immunology and Microbiology; Pharmacology, Toxicology and Pharmaceutics"
622;21101088418;"Chinese Journal of Experimental Traditional Medical Formulae";journal;"20971494, 10059903";0,138;Q4;9;757;1540;29460;543;1540;0,35;38,92;48,52;0;269;China;Asiatic Region;"China Academy of Chinese Medical Sciences Institute of Chinese Materia Medica";"2019, 2021-2023";"Complementary and Alternative Medicine (Q4); Medicine (miscellaneous) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
623;21101092871;"Drug Evaluation Research";journal;"16746376";0,138;Q4;7;168;1183;4998;245;1183;0,21;29,75;48,04;0;53;China;Asiatic Region;"Tianjin Press of Chinese Herbal Medicines";"2019-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
624;21292;"Epitheorese Klinikes Farmakologias kai Farmakokinetikes";journal;"10116575";0,138;Q4;5;17;46;385;3;45;0,00;22,65;71,43;0;5;Greece;Western Europe;"PHARMAKON-Press";"1989-2023";"Pharmacology (Q4); Pharmacology (medical) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
625;21100201958;"Journal of Chinese Pharmaceutical Sciences";journal;"10031057";0,138;Q4;16;15;246;393;78;246;0,28;26,20;47,83;0;5;China;Asiatic Region;"Editorial Office of Journal of Chinese Pharmaceutical Sciences";"2011-2023";"Pharmaceutical Science (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
626;73430;"Pharmaceutical Technology";journal;"15432521";0,138;Q4;42;116;377;509;31;159;0,09;4,39;51,16;0;6;United States;Northern America;"Advanstar Communications Inc.";"1979-1985, 1987, 1996-2023";"Biophysics (Q4); Pharmaceutical Science (Q4)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
627;21374;"Fabad Journal of Pharmaceutical Sciences";journal;"13004182";0,137;Q4;19;35;81;1450;40;81;0,44;41,43;63,28;0;10;Turkey;Middle East;"Society of Pharmaceutical Sciences of Ankara";"1999-2001, 2003-2023";"Pharmaceutical Science (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
628;19700175149;"African Journal Biomedical Research";journal;"11195096";0,136;Q4;20;38;218;1365;64;214;0,23;35,92;33,33;0;27;Nigeria;Africa;"Ibadan Biomedical Communications Group";"2008, 2010-2023";"Medicine (miscellaneous) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
629;21101042009;"Journal of Medical Pharmaceutical and Allied Sciences";journal;"23207418";0,136;Q4;6;109;616;3205;194;616;0,32;29,40;40,32;0;39;India;Asiatic Region;"MEDIC SCIENTIFIC";"2019-2023";"Drug Discovery (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
630;110141;"Sangyo eiseigaku zasshi = Journal of occupational health";journal;"13410725";0,136;Q4;15;29;57;0;7;57;0,10;0,00;29,37;0;11;Japan;Asiatic Region;"Nihon Sangyo Eisei Gakkai";"1995-2023";"Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4); Toxicology (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
631;21100239829;"Current Issues in Pharmacy and Medical Sciences";journal;"2084980X";0,135;Q4;13;40;120;1484;69;120;0,51;37,10;52,67;0;16;Poland;Eastern Europe;"Uniwersytet Medyczny w Lublinie";"2012-2023";"Biochemistry (Q4); Medicine (miscellaneous) (Q4); Molecular Biology (Q4); Pharmacology (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
632;21101024226;"WikiJournal of Medicine";journal;"20024436";0,134;Q4;4;5;14;385;9;14;0,50;77,00;64,71;0;1;United States;Northern America;"WikiJournal User Group";"2019-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
633;19408;"Actualites Pharmaceutiques";journal;"05153700";0,133;Q4;6;194;545;1670;51;434;0,11;8,61;51,38;0;38;France;Western Europe;"Elsevier Masson s.r.l.";"1961, 1963, 1996-2023";"Pharmacology (Q4); Pharmacology (medical) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
634;21101066039;"Anti-Obesity Drug Discovery and Development";book series;"22102698, 24679615";0,133;Q4;1;0;7;0;0;1;0,00;0,00;0,00;0;0;United Arab Emirates;Middle East;"Bentham Science Publishers";"2020-2021";"Drug Discovery (Q4); Pharmaceutical Science (Q4); Pharmacology (medical) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
635;21100936542;"Biomedical and Biopharmaceutical Research";journal;"21822379, 21822360";0,133;Q4;4;18;66;651;21;62;0,15;36,17;58,21;0;5;Portugal;Western Europe;"ALIES";"2019-2023";"Food Science (Q4); Pharmacology (medical) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4); Pharmacy (Q4)";"Agricultural and Biological Sciences; Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
636;21101053535;"Frontiers in Clinical Drug Research - CNS and Neurological Disorders";book series;"22147527, 24518883";0,133;Q4;1;1;17;0;3;1;0,33;0,00;0,00;0;0;Netherlands;Western Europe;"Bentham Science Publishers B.V.";"2020-2023";"Neurology (clinical) (Q4); Pharmaceutical Science (Q4); Pharmacology (medical) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
637;29845;"IARC monographs on the evaluation of carcinogenic risks to humans / World Health Organization, International Agency for Research on Cancer";book series;"10171606";0,133;Q4;50;4;1;194;0;1;0,00;48,50;0,00;0;0;France;Western Europe;"International Agency for Research on Cancer";"1988-1997, 1999-2002, 2004, 2006-2008, 2010-2020, 2023";"Cancer Research (Q4); Toxicology (Q4)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
638;21101050125;"International Journal of Pharmaceutical Sciences and Nanotechnology";journal;"09743278";0,133;Q4;6;59;166;2606;56;163;0,32;44,17;36,77;0;19;India;Asiatic Region;"Pharma Book Syndicate";"2019-2023";"Pharmacy (Q3); Clinical Biochemistry (Q4); Pharmacology (medical) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
639;19700174906;"Molecular and Cellular Pharmacology";journal;"19381247";0,133;Q4;28;3;5;15;0;1;0,00;5,00;0,00;0;1;United States;Northern America;"STEM/CS Media";"2009-2017, 2020-2023";"Molecular Biology (Q4); Pharmaceutical Science (Q4)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
640;21101092540;"NTP Immunotoxicity Technical Report Series";book series;"26902060";0,133;Q4;0;0;3;0;0;1;0,00;0,00;0,00;0;0;United States;Northern America;"United States National Toxicology Program";"2020";"Immunology (Q4); Pharmacology (Q4); Toxicology (Q4)";"Immunology and Microbiology; Pharmacology, Toxicology and Pharmaceutics"
641;21101160716;"Plant Protection Bulletin (Turkey)";journal;"13088122, 04063597";0,133;Q4;3;17;20;717;9;20;0,45;42,18;34,78;0;6;Turkey;Middle East;"Plant Protection Central Research Institute";"2022-2023";"Agricultural and Biological Sciences (miscellaneous) (Q4); Environmental Science (miscellaneous) (Q4); Health, Toxicology and Mutagenesis (Q4); Insect Science (Q4); Molecular Biology (Q4); Toxicology (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Environmental Science; Pharmacology, Toxicology and Pharmaceutics"
642;21100208082;"VacciMonitor";journal;"10250298, 1025028X";0,133;Q4;5;14;59;264;15;51;0,15;18,86;65,57;0;8;Cuba;Latin America;"Instituto Finlay, Centro de Investigacion-Produccion de Vacunas y Sueros";"2012-2023";"Drug Discovery (Q4); Immunology (Q4); Immunology and Allergy (Q4); Molecular Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
643;21101117182;"Indian Journal of Chemistry (IJC)";journal;"25831321";0,132;Q4;3;137;121;4261;45;121;0,37;31,10;34,25;0;28;India;Asiatic Region;"Scientific Publishers";"2022-2023";"Inorganic Chemistry (Q4); Organic Chemistry (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4); Physical and Theoretical Chemistry (Q4)";"Chemistry; Pharmacology, Toxicology and Pharmaceutics"
644;19700174997;"ONdrugDelivery";trade journal;"2049145X, 20491468";0,131;Q4;7;145;251;700;29;173;0,12;4,83;24,31;0;11;United Kingdom;Western Europe;"Frederick Furness Publishing";"2009-2023";"Pharmaceutical Science (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
645;21101149136;"Vestnik Rossijskoj Voenno-Medicinskoj Akademii";journal;"26871424, 16827392";0,131;Q4;4;57;399;1448;52;399;0,15;25,40;26,79;0;18;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2023";"Internal Medicine (Q4); Medical Laboratory Technology (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4); Surgery (Q4)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
646;4000148821;"International Journal of Pharmaceutical Compounding";journal;"10924221";0,130;Q4;13;10;204;0;53;195;0,26;0,00;41,18;0;1;United States;Northern America;"";"2006-2023";"Medicine (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (medical) (Q4); Pharmacology (nursing) (Q4); Pharmacy (Q4)";"Health Professions; Medicine; Nursing; Pharmacology, Toxicology and Pharmaceutics"
647;21101023830;"Acta Marisiensis - Seria Medica";journal;"26687763, 26687755";0,129;Q4;4;50;104;1480;25;104;0,17;29,60;63,98;0;29;Poland;Eastern Europe;"Sciendo";"2020-2023";"Dentistry (miscellaneous) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Dentistry; Pharmacology, Toxicology and Pharmaceutics"
648;21840;"Folia Pharmacologica Japonica";journal;"00155691, 13478397";0,129;Q4;19;115;292;1757;52;239;0,14;15,28;18,08;0;24;Japan;Asiatic Region;"Japanese Pharmacological Society";"1944, 1947-1948, 1951-1956, 1958-2023";"Pharmacology (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
649;21101052922;"Arab Journal of Forensic Sciences and Forensic Medicine";journal;"16586786, 16586794";0,128;Q4;3;16;68;494;16;67;0,20;30,88;50,00;0;6;Saudi Arabia;Middle East;"Naif University Publishing House";"2019-2023";"Biochemistry (medical) (Q4); Epidemiology (Q4); Law (Q4); Pathology and Forensic Medicine (Q4); Toxicology (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
650;21820;"Farmacja Polska";journal;"00148261";0,128;Q4;4;65;226;2529;59;226;0,21;38,91;69,95;0;29;Poland;Eastern Europe;"Polish Pharmaceutical Society";"1953-1955, 1961-1962, 1973-1983, 1985-1993, 1995, 2019-2023";"Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
651;19700188356;"Journal of Excipients and Food Chemicals";journal;"21502668";0,128;Q4;17;10;30;330;10;19;0,41;33,00;40,74;0;1;United States;Northern America;"IPEC-Americas";"2010-2023";"Food Science (Q4); Pharmaceutical Science (Q4)";"Agricultural and Biological Sciences; Pharmacology, Toxicology and Pharmaceutics"
652;21100209502;"Journal of Pharmacology and Pharmacotherapeutics";journal;"0976500X, 09765018";0,128;Q4;42;29;124;980;35;113;0,32;33,79;54,74;0;6;India;Asiatic Region;"Sage Publications India Pvt. Ltd";"2010-2023";"Pharmacology (Q4); Pharmacology (medical) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
653;22358;"U.S. Pharmacist";trade journal;"01484818";0,128;Q4;12;126;375;1108;65;247;0,18;8,79;76,51;0;48;United States;Northern America;"Jobson Publishing Corporation";"1979, 1990-1996, 2007-2023";"Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacy (Q4)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics"
654;17700156434;"Current Pharmacogenomics and Personalized Medicine";journal;"18756913, 18756921";0,127;Q4;20;12;49;613;9;42;0,08;51,08;54,55;0;6;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2008-2018, 2020-2023";"Genetics (Q4); Genetics (clinical) (Q4); Molecular Biology (Q4); Molecular Medicine (Q4); Pharmacology (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
655;21101037321;"Khyber Medical University Journal";journal;"23052643, 23052651";0,127;Q4;4;51;179;1066;36;157;0,17;20,90;44,03;0;16;Pakistan;Asiatic Region;"Khyber Medical University";"2019-2023";"Dentistry (miscellaneous) (Q4); Health Professions (miscellaneous) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Dentistry; Health Professions; Pharmacology, Toxicology and Pharmaceutics"
656;19430;"Adverse Drug Reaction Bulletin";journal;"21597774, 00446394";0,126;Q4;8;6;18;196;5;18;0,17;32,67;55,56;0;1;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1970, 1973-2023";"Pharmacology (Q4); Pharmacology (medical) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
657;21100881509;"Journal of International Pharmaceutical Research";journal;"16740440";0,126;Q4;10;0;168;0;45;168;0,00;0,00;0,00;0;0;China;Asiatic Region;"Editorial office of Journal of International Pharmaceutical Research";"2010-2011, 2013-2020";"Pharmaceutical Science (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
658;21101051212;"Tromboz, Gemostaz i Reologiya";journal;"20781008, 26871483";0,126;Q4;3;27;120;904;17;120;0,16;33,48;58,33;0;11;Russian Federation;Eastern Europe;"Hemostasis and Rheology LLC";"2020-2023";"Biochemistry (medical) (Q4); Hematology (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4); Physiology (medical) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
659;21100905494;"Analytical Science and Technology";journal;"12250163, 22888985";0,125;Q4;4;36;92;960;34;92;0,30;26,67;43,28;0;6;South Korea;Asiatic Region;"Korea Society of Analytical Science";"2019-2023";"Agronomy and Crop Science (Q4); Analytical Chemistry (Q4); Environmental Chemistry (Q4); Food Science (Q4); Materials Chemistry (Q4); Pharmacology (Q4)";"Agricultural and Biological Sciences; Chemistry; Environmental Science; Materials Science; Pharmacology, Toxicology and Pharmaceutics"
660;19700174966;"Pharmakeftiki";journal;"22413081, 11054999";0,125;Q4;6;14;47;500;6;45;0,11;35,71;40,38;0;8;Greece;Western Europe;"Zita Medical Management";"2008-2010, 2012-2023";"Pharmaceutical Science (Q4); Pharmacology (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
661;21827;"Revista Colombiana de Ciencias Quimico-Farmaceuticas(Colombia)";journal;"00347418, 19096356";0,125;Q4;6;21;150;742;53;150;0,26;35,33;51,76;0;7;Colombia;Latin America;"Universidad Nacional de Colombia";"1974, 1980, 2019-2023";"Pharmacology (medical) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
