Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
634;21100936542;"Biomedical and Biopharmaceutical Research";journal;"21822379, 21822360";0,133;Q4;4;18;66;651;21;62;0,15;36,17;58,21;0;5;Portugal;Western Europe;"ALIES";"2019-2023";"Food Science (Q4); Pharmacology (medical) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4); Pharmacy (Q4)";"Agricultural and Biological Sciences; Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
635;21101050125;"International Journal of Pharmaceutical Sciences and Nanotechnology";journal;"09743278";0,133;Q3;6;59;166;2606;56;163;0,32;44,17;36,77;0;19;India;Asiatic Region;"Pharma Book Syndicate";"2019-2023";"Pharmacy (Q3); Clinical Biochemistry (Q4); Pharmacology (medical) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
636;21100903064;"Language Acquisition and Language Disorders";book series;"09250123";0,133;Q4;4;1;53;550;14;1;0,23;550,00;100,00;0;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2018-2023";"Linguistics and Language (Q3); Developmental and Educational Psychology (Q4); Speech and Hearing (Q4)";"Health Professions; Psychology; Social Sciences"
637;21101043307;"Medical Visualization";journal;"24089516, 16070763";0,133;Q4;4;56;144;1720;49;144;0,32;30,71;54,61;0;29;Russian Federation;Eastern Europe;"VIDAR Publishing House";"2019-2023";"Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine"
638;21101149136;"Vestnik Rossijskoj Voenno-Medicinskoj Akademii";journal;"26871424, 16827392";0,131;Q4;4;57;399;1448;52;399;0,15;25,40;26,79;0;18;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2023";"Internal Medicine (Q4); Medical Laboratory Technology (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4); Surgery (Q4)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
639;4000148821;"International Journal of Pharmaceutical Compounding";journal;"10924221";0,130;Q4;13;10;204;0;53;195;0,26;0,00;41,18;0;1;United States;Northern America;"";"2006-2023";"Medicine (miscellaneous) (Q4); Pharmaceutical Science (Q4); Pharmacology (medical) (Q4); Pharmacology (nursing) (Q4); Pharmacy (Q4)";"Health Professions; Medicine; Nursing; Pharmacology, Toxicology and Pharmaceutics"
640;16320;"Critical Reviews in Physical and Rehabilitation Medicine";journal;"21626553, 08962960";0,129;Q4;18;15;68;633;16;64;0,26;42,20;51,11;0;5;United States;Northern America;"Begell House Inc.";"1995-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
641;21101163181;"Health Sciences Investigations Journal";journal;"27207609, 27044890";0,129;Q4;3;25;67;690;12;58;0,07;27,60;39,56;0;14;Ghana;Africa;"University of Ghana College of Health Sciences";"2020-2023";"Health Professions (miscellaneous) (Q4)";"Health Professions"
642;21101067745;"Sport i Turystyka";journal;"26574322, 25453211";0,129;Q4;3;31;102;1165;22;96;0,21;37,58;30,99;0;10;Poland;Eastern Europe;"Jan Dlugosz University Publishing House";"2018-2023";"History (Q3); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Tourism, Leisure and Hospitality Management (Q4)";"Arts and Humanities; Business, Management and Accounting; Health Professions"
643;21101070364;"Advanced Ultrasound in Diagnosis and Therapy";journal;"25762516, 25762508";0,128;Q4;8;58;146;1899;37;143;0,19;32,74;50,00;0;19;United States;Northern America;"Pringma, LLC";"2018-2023";"Medical Laboratory Technology (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine"
644;21101116674;"Journal of Musculoskeletal Surgery and Research";journal;"25891219, 25891227";0,128;Q4;6;53;161;1082;33;129;0,22;20,42;19,33;0;6;United States;Northern America;"Scientific Scholar LLC";"2019-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
645;21101131037;"Salud, Ciencia y Tecnologia";journal;"27969711";0,128;Q4;12;267;206;7162;169;200;0,82;26,82;54,84;1;125;Argentina;Latin America;"Editorial Salud, Ciencia y Tecnología";"2021-2023";"Engineering (miscellaneous) (Q4); Health Professions (miscellaneous) (Q4); Multidisciplinary (Q4); Nursing (miscellaneous) (Q4)";"Engineering; Health Professions; Multidisciplinary; Nursing"
646;21101050070;"Sport and Exercise Medicine Switzerland Journal";journal;"26734249, 26736640";0,128;Q4;15;34;111;586;14;92;0,15;17,24;20,69;0;2;Switzerland;Western Europe;"Rubmedia AG";"2020-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Medicine"
647;22358;"U.S. Pharmacist";trade journal;"01484818";0,128;Q4;12;126;375;1108;65;247;0,18;8,79;76,51;0;48;United States;Northern America;"Jobson Publishing Corporation";"1979, 1990-1996, 2007-2023";"Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacy (Q4)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics"
648;21101066744;"Vestnik Vosstanovitel'noj Mediciny";journal;"20781962, 27132625";0,128;Q4;7;57;306;1597;67;301;0,21;28,02;63,54;0;28;Russian Federation;Eastern Europe;"National Medical Research Center for Rehabilitation and Balneology of the Ministry of Health of the Russian Federation";"2019-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
649;21101105768;"Fizicna Reabilitacia ta Rekreacijno-Ozdorovci Tehnologii";journal;"25221914, 25221906";0,127;Q4;2;23;56;781;12;56;0,21;33,96;59,15;0;10;Ukraine;Eastern Europe;"Kharkiv State Academy of Physical Culture";"2020-2023";"Occupational Therapy (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Public Health, Environmental and Occupational Health (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
650;21101037321;"Khyber Medical University Journal";journal;"23052643, 23052651";0,127;Q4;4;51;179;1066;36;157;0,17;20,90;44,03;0;16;Pakistan;Asiatic Region;"Khyber Medical University";"2019-2023";"Dentistry (miscellaneous) (Q4); Health Professions (miscellaneous) (Q4); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q4)";"Dentistry; Health Professions; Pharmacology, Toxicology and Pharmaceutics"
651;4000148212;"Kinesitherapie";journal;"17790123, 22131566";0,127;Q4;11;116;287;2258;44;245;0,13;19,47;46,77;1;20;France;Western Europe;"Elsevier Masson s.r.l.";"2006-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
652;17268;"Medecine Nucleaire";journal;"09281258, 18786820";0,127;Q4;10;45;108;1192;16;101;0,15;26,49;37,39;0;19;France;Western Europe;"Elsevier Masson s.r.l.";"1993-2023";"Biophysics (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
653;19300156914;"Revista Andaluza de Medicina del Deporte";journal;"18887546";0,127;Q4;18;0;112;0;27;108;0,18;0,00;0,00;0;0;Spain;Western Europe;"Centro Andaluz de Medicina del Deporte";"2008-2022";"Orthopedics and Sports Medicine (Q4); Physiology (medical) (Q4); Sports Science (Q4)";"Health Professions; Medicine"
654;21101049549;"Fisioterapia em Movimento";journal;"19805918";0,123;Q4;4;35;107;1122;19;104;0,17;32,06;53,28;0;4;Brazil;Latin America;"Pontificia Universidade Catolica do Parana";"2019, 2021-2023";"Complementary and Manual Therapy (Q4); Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Rehabilitation (Q4)";"Health Professions; Medicine"
655;16900154705;"Revue du Podologue";journal;"17667313";0,122;Q4;2;56;170;413;2;117;0,00;7,38;42,86;0;6;France;Western Europe;"Elsevier Masson s.r.l.";"2007-2023";"Podiatry (Q4)";"Health Professions"
656;4700152711;"ASHA Leader";trade journal;"10859586";0,121;Q4;14;49;232;0;17;39;0,02;0,00;85,00;0;7;United States;Northern America;"American Speech-Language-Hearing Association (ASHA)";"2005-2023";"Speech and Hearing (Q4)";"Health Professions"
657;5300152517;"International Journal on Disability and Human Development";journal;"21910367, 21911231";0,121;Q4;31;47;159;1382;18;150;0,09;29,40;35,94;0;27;Germany;Western Europe;"Nova Science Publishers, Inc.";"1999-2003, 2005-2023";"Advanced and Specialized Nursing (Q4); Geriatrics and Gerontology (Q4); Psychiatry and Mental Health (Q4); Rehabilitation (Q4); Sensory Systems (Q4); Speech and Hearing (Q4)";"Health Professions; Medicine; Neuroscience; Nursing"
658;21101076302;"Journal of Associated Medical Sciences";journal;"25396056";0,121;Q4;4;67;88;1883;19;85;0,21;28,10;58,33;0;22;Thailand;Asiatic Region;"Faculty of Associated Medical Sciences, Chiang Mai University";"2019-2023";"Health Information Management (Q4); Health Professions (miscellaneous) (Q4); Medical Laboratory Technology (Q4); Occupational Therapy (Q4)";"Health Professions"
659;21101087367;"Journal of Payavard Salamat";journal;"17358132, 20082665";0,121;Q4;4;28;155;982;34;151;0,18;35,07;44,44;0;13;Iran;Middle East;"Tehran University of Medical Sciences";"2019-2023";"Health Informatics (Q4); Health Professions (miscellaneous) (Q4); Library and Information Sciences (Q4); Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Social Sciences"
660;21101151818;"Medicina y Laboratorio";journal;"25007106, 01232576";0,121;Q4;3;32;85;897;26;67;0,17;28,03;56,52;0;10;Colombia;Latin America;"Universidad de Antioquia";"2020-2023";"Education (Q4); Medical Laboratory Technology (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
661;28615;"Biomedical Sciences Instrumentation";journal;"00678856";0,120;Q4;37;0;72;0;17;72;0,24;0,00;0,00;0;0;United States;Northern America;"ISA - Instrumentation, Systems, and Automation Society";"1963-1964, 1967-1972, 1974-2013, 2021-2022";"Biophysics (Q4); Medical Laboratory Technology (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions"
662;21101042133;"Hellenic Journal of Radiology";journal;"26541629, 25290568";0,120;Q4;3;26;88;503;15;77;0,09;19,35;43,33;0;8;Greece;Western Europe;"Zita Medical Management";"2019-2023";"Artificial Intelligence (Q4); Computer Science Applications (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Computer Science; Health Professions; Medicine"
663;21101145499;"Slobozhanskyi Herald of Science and Sport";journal;"23116374, 19910177";0,120;Q4;4;25;163;911;22;163;0,17;36,44;53,61;0;5;Ukraine;Eastern Europe;"Kharkiv State Academy of Physical Culture";"2019-2023";"Education (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Social Sciences"
664;21101169864;"N.N. Priorov Journal of Traumatology and Orthopedics";journal;"26586738, 08698678";0,119;Q4;3;38;116;1195;18;115;0,18;31,45;18,12;0;3;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2023";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Surgery (Q4)";"Health Professions; Medicine"
665;21101019773;"Chinese Journal of Radiological Medicine and Protection";journal;"02545098";0,118;Q4;6;0;489;0;74;487;0,14;0,00;0,00;0;0;China;Asiatic Region;"Chinese Medical Journals Publishing House Co.Ltd";"2020-2022";"Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine"
666;5800210947;"Heythrop Journal - Quarterly Review of Philosophy and Theology";journal;"00181196";0,118;Q4;13;52;215;54;23;212;0,10;1,04;17,02;0;2;United States;Northern America;"Wiley-Blackwell";"1960-2023";"Philosophy (Q3); Religious Studies (Q3); Neurology (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4); Waste Management and Disposal (Q4); Water Science and Technology (Q4)";"Arts and Humanities; Environmental Science; Health Professions; Medicine; Neuroscience"
667;19868;"Journal de Traumatologie du Sport";journal;"17730465, 0762915X";0,118;Q4;10;58;98;1355;16;87;0,14;23,36;16,98;0;5;France;Western Europe;"Elsevier Masson s.r.l.";"2003-2023";"Orthopedics and Sports Medicine (Q4); Rehabilitation (Q4); Sports Science (Q4); Surgery (Q4)";"Health Professions; Medicine"
668;21828;"Revista Cubana de Farmacia";journal;"00347515, 15612988";0,118;Q4;10;33;108;749;37;104;0,22;22,70;56,58;0;11;Cuba;Latin America;"Editorial Ciencias Medicas";"1980-1991, 1996-2000, 2002, 2004-2023";"Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacy (Q4)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics"
669;21101158852;"Almanac of Clinical Medicine";journal;"25879294, 20720505";0,117;Q4;6;42;194;1450;52;192;0,22;34,52;62,86;0;26;Russian Federation;Eastern Europe;"Moscow Regional Research and Clinical Institute";"2019-2023";"Health Professions (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)";"Health Professions; Medicine"
670;16873;"Biochimica Clinica";journal;"03930564";0,117;Q4;11;71;231;2239;45;189;0,25;31,54;59,42;0;33;Italy;Western Europe;"CLAS International";"1987, 2010-2023";"Biochemistry (medical) (Q4); Clinical Biochemistry (Q4); Medical Laboratory Technology (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
671;21101066327;"MedUNAB";journal;"01237047, 23824603";0,117;Q4;3;17;91;353;18;76;0,10;20,76;51,22;0;3;Colombia;Latin America;"Universidad Autonoma de Bucaramanga";"2019-2023";"Nurse Assisting (Q3); Health Professions (miscellaneous) (Q4); Medicine (miscellaneous) (Q4); Nursing (miscellaneous) (Q4); Psychology (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Nursing; Psychology"
672;21101165612;"Revista Medica Electronica";journal;"16841824";0,117;Q4;4;78;338;1499;40;293;0,15;19,22;53,55;0;43;Cuba;Latin America;"Editorial Ciencias Medicas";"2019-2023";"Dentistry (miscellaneous) (Q4); Health Professions (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)";"Dentistry; Health Professions; Medicine"
673;19700186276;"Australasian journal of optometry, The";journal;"0817881X";0,116;Q4;1;0;3;0;0;2;0,00;0,00;0,00;0;0;Australia;Pacific Region;"Optometrists Association Australia";"1920-1942, 1944-1959, 2016-2023";"Medicine (miscellaneous) (Q4); Ophthalmology (Q4); Optometry (Q4)";"Health Professions; Medicine"
674;21075;"Journal of sport history";journal;"00941700, 21558450";0,116;Q4;13;8;60;477;7;60;0,07;59,63;36,36;0;1;United States;Northern America;"North American Society for Sport History";"1977-1979, 1981-1984, 1987, 1989, 1999-2002, 2010, 2012-2022";"Cultural Studies (Q3); History (Q3); Sports Science (Q4)";"Arts and Humanities; Health Professions; Social Sciences"
675;21101064803;"Pakistan Armed Forces Medical Journal";journal;"24118842, 00309648";0,116;Q4;7;585;1869;11273;197;1837;0,08;19,27;43,51;0;218;Pakistan;Asiatic Region;"Army Medical College";"2019-2023";"Health Professions (miscellaneous) (Q4); Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine"
676;21102;"Pharmaceutical Journal";journal;"00316873";0,115;Q4;28;71;1739;570;90;1643;0,05;8,03;57,81;0;7;United Kingdom;Western Europe;"Pharmaceutical Press";"1945-1949, 1994-2012, 2014-2023";"Pharmaceutical Science (Q4); Pharmacology (Q4); Pharmacy (Q4)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics"
677;16355;"Fizjoterapia Polska";journal;"16420136, 20844328";0,114;Q4;10;124;310;4522;26;310;0,05;36,47;47,94;0;20;Poland;Eastern Europe;"DJ Studio";"2002-2003, 2005-2012, 2014-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions"
678;21101037319;"Journal of Social Inclusion";journal;"18368808";0,114;Q4;14;10;37;482;7;25;0,13;48,20;67,86;0;6;Australia;Pacific Region;"Griffith University";"2010-2022";"Health Professions (miscellaneous) (Q4); Health (social science) (Q4)";"Health Professions; Social Sciences"
679;75220;"Therapeutic Communities";journal;"09641866";0,114;Q4;19;8;40;306;10;37;0,16;38,25;70,00;0;4;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1992-2023";"Clinical Psychology (Q4); Health Professions (miscellaneous) (Q4); Psychiatry and Mental Health (Q4)";"Health Professions; Medicine; Psychology"
680;21101097248;"Gomal Journal of Medical Sciences";journal;"18197973, 19972067";0,113;Q4;7;57;103;1283;45;90;0,39;22,51;40,84;0;19;Pakistan;Asiatic Region;"Gomal Medical College";"2019-2023";"Medicine (miscellaneous) (Q4); Microbiology (Q4); Pharmacy (Q4)";"Health Professions; Immunology and Microbiology; Medicine"
681;21100203701;"Stem-, Spraak- en Taalpathologie";journal;"09247025";0,113;Q4;3;2;28;47;4;24;0,16;23,50;50,00;0;0;Netherlands;Western Europe;"Swets &amp; Zeitlinger";"2011-2023";"Developmental and Educational Psychology (Q4); Linguistics and Language (Q4); Otorhinolaryngology (Q4); Speech and Hearing (Q4)";"Health Professions; Medicine; Psychology; Social Sciences"
682;21100983354;"Chinese Journal of Laboratory Medicine";journal;"10099158";0,112;Q4;6;120;623;3555;76;617;0,12;29,63;43,68;0;57;China;Asiatic Region;"Chinese Medical Journals Publishing House Co.Ltd";"2019-2023";"Biochemistry (medical) (Q4); Clinical Biochemistry (Q4); Medical Laboratory Technology (Q4); Pathology and Forensic Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
683;21101161413;"Chinese Journal of Health Management";journal;"16740815";0,111;Q4;3;171;405;4021;48;397;0,13;23,51;47,07;0;62;China;Asiatic Region;"Chinese Medical Journals Publishing House Co.Ltd";"2020-2023";"Family Practice (Q4); Health Information Management (Q4)";"Health Professions; Medicine"
