Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
552;21100790340;"Oxford Medical Case Reports";journal;"20538855";0,184;Q4;14;148;444;1364;221;401;0,43;9,22;31,26;0;63;United States;Northern America;"Oxford University Press";"2014-2023";"Infectious Diseases (Q4); Microbiology (Q4); Parasitology (Q4)";"Immunology and Microbiology; Medicine"
553;21100945711;"Bionatura";journal;"13909355, 13909347";0,180;Q4;14;674;432;19713;323;407;0,85;29,25;42,47;0;221;Ecuador;Latin America;"";"2016-2023";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4); Epidemiology (Q4); Infectious Diseases (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
554;21101134474;"Novel Research in Microbiology Journal";journal;"25370294, 25370286";0,179;Q4;8;25;87;1674;57;87;0,53;66,96;52,24;0;12;Egypt;Africa/Middle East;"Egyptian Association for Medical Mycologists (EAMM)";"2019-2023";"Agricultural and Biological Sciences (miscellaneous) (Q4); Applied Microbiology and Biotechnology (Q4); Microbiology (Q4); Microbiology (medical) (Q4); Virology (Q4)";"Agricultural and Biological Sciences; Immunology and Microbiology; Medicine"
555;21101072122;"OBM Transplantation";journal;"25775820";0,179;Q4;5;26;71;921;23;64;0,27;35,42;38,52;0;14;United States;Northern America;"LIDSEN Publishing Inc";"2019-2022";"Surgery (Q3); Transplantation (Q3); Biochemistry (medical) (Q4); Immunology (Q4)";"Immunology and Microbiology; Medicine"
556;130078;"Chinese Journal of Applied and Environmental Biology";journal;"1006687X";0,176;Q4;22;181;600;8296;383;600;0,69;45,83;43,79;0;76;China;Asiatic Region;"Science China Press";"2005-2023";"Agronomy and Crop Science (Q4); Applied Microbiology and Biotechnology (Q4); Genetics (Q4); Pollution (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Environmental Science; Immunology and Microbiology"
557;145588;"Journal of Bacteriology and Virology";journal;"15982467";0,175;Q4;14;18;74;593;31;73;0,25;32,94;47,31;0;12;South Korea;Asiatic Region;"The Korean Society for Mocrobiology / The Korean Society of Virology";"2001-2023";"Immunology (Q4); Microbiology (Q4); Virology (Q4)";"Immunology and Microbiology"
558;21100927904;"Journal of Tropical Pathology";journal;"19808178, 03010406";0,174;Q4;4;26;81;694;35;80;0,48;26,69;59,09;0;17;Brazil;Latin America;"Brazilian Society of Parasitology";"2019-2023";"Immunology and Microbiology (miscellaneous)  (Q4); Infectious Diseases (Q4); Public Health, Environmental and Occupational Health (Q4)";"Immunology and Microbiology; Medicine"
559;21100787317;"Infektsionnye Bolezni";journal;"17299225, 24149691";0,173;Q4;9;62;213;1706;160;211;0,78;27,52;71,43;0;50;Russian Federation;Eastern Europe;"Dynasty Publishing House";"2015-2023";"Epidemiology (Q4); Infectious Diseases (Q4); Virology (Q4)";"Immunology and Microbiology; Medicine"
560;13009;"Annales de Biologie Clinique";journal;"00033898, 19506112";0,172;Q4;31;64;241;1233;87;212;0,32;19,27;55,73;0;24;France;Western Europe;"John Libbey Eurotext";"1945-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Medicine (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
561;12100157221;"International Journal of Probiotics and Prebiotics";journal;"15551431";0,169;Q4;20;4;22;185;14;22;0,46;46,25;50,00;0;2;United States;Northern America;"New Century Health Publishers";"2008-2018, 2020-2023";"Applied Microbiology and Biotechnology (Q4); Food Animals (Q4); Nutrition and Dietetics (Q4); Public Health, Environmental and Occupational Health (Q4)";"Immunology and Microbiology; Medicine; Nursing; Veterinary"
562;21100821112;"Russian Journal of Infection and Immunity";journal;"22207619, 23137398";0,167;Q4;12;112;327;3867;228;327;0,69;34,53;67,34;0;75;Russian Federation;Eastern Europe;"Saint Petersburg Pasteur Institute";"2017-2023";"Immunology (Q4); Immunology and Allergy (Q4); Infectious Diseases (Q4)";"Immunology and Microbiology; Medicine"
563;21101016916;"Journal of Applied and Natural Science";journal;"09749411, 22315209";0,166;Q4;8;197;520;7698;289;520;0,51;39,08;36,76;0;105;India;Asiatic Region;"Applied and Natural Science Foundation";"2019-2023";"Agricultural and Biological Sciences (miscellaneous) (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Environmental Science (miscellaneous) (Q4); Immunology and Microbiology (miscellaneous)  (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Environmental Science; Immunology and Microbiology"
564;19900193611;"Malaysian Journal of Microbiology";journal;"22317538, 18238262";0,166;Q4;22;58;203;2463;101;203;0,41;42,47;55,49;0;20;Malaysia;Asiatic Region;"Malaysian Society for Microbiology";"2010-2023";"Applied Microbiology and Biotechnology (Q4); Infectious Diseases (Q4); Microbiology (Q4); Microbiology (medical) (Q4)";"Immunology and Microbiology; Medicine"
565;21101044942;"Minerva Biotechnology and Biomolecular Research";journal;"27245934, 2724542X";0,166;Q4;21;23;81;1704;53;75;0,78;74,09;43,00;0;12;Italy;Western Europe;"Edizioni Minerva Medica S.p.A.";"2021-2023";"Applied Microbiology and Biotechnology (Q4); Bioengineering (Q4); Biotechnology (Q4); Molecular Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology"
566;21101000287;"Mexican Journal of Biotechnology";journal;"24486590";0,163;Q4;7;15;41;668;26;41;0,41;44,53;44,44;0;7;Mexico;Latin America;"Universidad Autonoma de Tlaxcala";"2016-2023";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4); Molecular Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
567;21101097081;"Regulatory Mechanisms in Biosystems";journal;"25198521, 25202588";0,160;Q4;9;98;252;4567;166;252;0,68;46,60;56,31;0;33;Ukraine;Eastern Europe;"Oles Honchar Dnipro National University";"2019-2023";"Biochemistry (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Biophysics (Q4); Cell Biology (Q4); Microbiology (Q4); Pharmacology (Q4); Physiology (Q4); Toxicology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Pharmacology, Toxicology and Pharmaceutics"
568;21100901471;"Lecture Notes in Bioengineering";book series;"2195271X, 21952728";0,159;Q4;15;197;427;5462;184;259;0,47;27,73;46,74;0;52;Germany;Western Europe;"Springer International Publishing AG";"2018-2023";"Applied Microbiology and Biotechnology (Q4); Bioengineering (Q4); Biomedical Engineering (Q4); Biotechnology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Engineering; Immunology and Microbiology"
569;21100818503;"Nauchno-Prakticheskaya Revmatologiya";journal;"19954484, 19954492";0,159;Q4;17;102;254;5152;234;254;0,91;50,51;69,12;0;38;Russian Federation;Eastern Europe;"Ima-Press Publishing House";"2017-2023";"Immunology (Q4); Immunology and Allergy (Q4); Rheumatology (Q4)";"Immunology and Microbiology; Medicine"
570;21356;"Russian journal of immunology : RJI : official journal of Russian Society of Immunology";journal;"10287221, 27827291";0,159;Q4;10;89;213;1280;66;213;0,38;14,38;68,20;0;44;Russian Federation;Eastern Europe;"";"2002-2004, 2019-2023";"Immunology (Q4); Immunology and Allergy (Q4); Infectious Diseases (Q4); Medicine (miscellaneous) (Q4); Oncology (Q4)";"Immunology and Microbiology; Medicine"
571;21101055963;"Endodontology";journal;"25430831, 09707212";0,157;Q4;4;60;145;1604;35;138;0,17;26,73;54,74;0;2;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2019-2023";"Anatomy (Q4); Dentistry (miscellaneous) (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Oral Surgery (Q4)";"Dentistry; Immunology and Microbiology; Medicine"
572;20812;"Immunologiya";journal;"02064952";0,157;Q4;12;67;178;2138;150;178;0,82;31,91;57,01;0;25;Russian Federation;Eastern Europe;"Geotar Media Publishing Group";"1987-2001, 2009-2010, 2013-2018, 2020-2023";"Immunology (Q4)";"Immunology and Microbiology"
573;7100153148;"Korean Journal of Microbiology";journal;"04402413";0,157;Q4;13;41;192;862;65;192;0,23;21,02;40,88;0;10;South Korea;Asiatic Region;"Microbiological Society of Korea";"2007-2023";"Microbiology (Q4)";"Immunology and Microbiology"
574;20826;"Military Medical Science Letters (Vojenske Zdravotnicke Listy)";journal;"03727025, 2571113X";0,156;Q4;6;33;110;1255;60;96;0,66;38,03;36,23;0;12;Czech Republic;Eastern Europe;"University of Defence, Faculty of Military Health Sciences";"1948-1951, 1961, 1963, 1965, 1973-1992, 2018-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Emergency Medical Services (Q4); Emergency Medicine (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Public Health, Environmental and Occupational Health (Q4); Veterinary (miscellaneous) (Q4)";"Health Professions; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics; Veterinary"
575;19700176902;"BrewingScience";journal;"18665195, 16132041";0,155;Q4;20;0;51;0;23;48;0,33;0,00;0,00;0;0;Germany;Western Europe;"Fachverlag Hans Carl";"2007-2022";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4); Food Science (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
576;21100898538;"Journal of Biotechnology: X";journal;"25901559";0,154;Q4;7;0;12;0;9;12;0,00;0,00;0,00;0;0;Netherlands;Western Europe;"Elsevier B.V.";"2019-2020";"Applied Microbiology and Biotechnology (Q4); Bioengineering (Q4); Biotechnology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology"
577;21101152126;"Food and Fermentation Industries";journal;"0253990X";0,151;Q4;11;1084;3273;33448;2074;3273;0,64;30,86;48,03;0;118;China;Asiatic Region;"China National Research Institute of Food and Fermentation Industries Co. Ltd";"2019-2023";"Applied Microbiology and Biotechnology (Q4); Food Science (Q4)";"Agricultural and Biological Sciences; Immunology and Microbiology"
578;21101089571;"Laboratory Diagnostics. Eastern Europe";journal;"22265392, 2522137X";0,150;Q4;2;55;76;872;20;75;0,26;15,85;65,13;0;24;Belarus;Eastern Europe;"Professionalnye Izdaniya";"2021-2023";"Biochemistry (medical) (Q4); Clinical Biochemistry (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Medical Laboratory Technology (Q4); Pathology and Forensic Medicine (Q4)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Immunology and Microbiology; Medicine"
579;21101121578;"Commagene Journal of Biology";journal;"2602456X";0,149;Q4;4;24;93;1049;31;90;0,25;43,71;42,86;0;6;Turkey;Middle East;"ABADER (Adiyaman Bilimsel Arastirmalar Dernegi)";"2019-2023";"Biochemistry (Q4); Ecology (Q4); Microbiology (Q4); Molecular Biology (Q4); Physiology (Q4)";"Biochemistry, Genetics and Molecular Biology; Environmental Science; Immunology and Microbiology"
580;21100858412;"HIV Infection and Immunosuppressive Disorders";journal;"20781792, 20779828";0,149;Q4;7;55;137;1415;55;136;0,32;25,73;73,55;0;46;Russian Federation;Eastern Europe;"Baltic Medical Educational Center";"2017-2023";"Immunology (Q4); Infectious Diseases (Q4); Public Health, Environmental and Occupational Health (Q4)";"Immunology and Microbiology; Medicine"
581;16050;"Indian Journal of Biotechnology";journal;"09725849, 09750967";0,149;Q4;43;0;56;0;23;56;0,34;0,00;0,00;0;0;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2002-2021";"Applied Microbiology and Biotechnology (Q4); Bioengineering (Q4); Biotechnology (Q4); Plant Science (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology"
582;18300156730;"Molecular Genetics, Microbiology and Virology";journal;"08914168, 1934841X";0,147;Q4;13;28;104;788;46;104;0,34;28,14;52,69;0;14;United States;Northern America;"Pleiades Publishing";"2007-2023";"Genetics (Q4); Infectious Diseases (Q4); Microbiology (Q4); Molecular Biology (Q4); Virology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
583;12300154705;"Research Journal of Biotechnology";journal;"22784535, 09736263";0,147;Q4;22;257;840;10105;300;840;0,35;39,32;33,95;0;128;India;Asiatic Region;"Research Journal of BioTechnology";"2008-2023";"Applied Microbiology and Biotechnology (Q4); Bioengineering (Q4); Biotechnology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology"
584;21100201078;"Advances in Neuroimmune Biology";journal;"1878948X, 18789498";0,146;Q4;10;0;6;0;4;6;0,00;0,00;0,00;0;0;Netherlands;Western Europe;"IOS Press BV";"2011-2018, 2020";"Endocrine and Autonomic Systems (Q4); Endocrinology (Q4); Immunology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Neuroscience"
585;94708;"Journal of Insect Biotechnology and Sericology";journal;"13468073";0,146;Q4;22;4;22;117;7;22;0,38;29,25;22,22;0;0;Japan;Asiatic Region;"Japanese Society of Sericultural Sciences";"2001-2023";"Agricultural and Biological Sciences (miscellaneous) (Q4); Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4); Business, Management and Accounting (miscellaneous) (Q4); Industrial and Manufacturing Engineering (Q4); Insect Science (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Business, Management and Accounting; Engineering; Immunology and Microbiology"
586;21375;"Turkish Journal of Immunology";journal;"1301109X";0,146;Q4;6;18;61;778;30;52;0,21;43,22;60,66;0;4;Turkey;Middle East;"Turkish Society of Immunology";"1998-1999, 2003-2005, 2008, 2010-2023";"Immunology (Q4); Immunology and Allergy (Q4)";"Immunology and Microbiology; Medicine"
587;110087;"Mikrobiolohichnyi Zhurnal";journal;"10280987, 26169258";0,144;Q4;12;43;164;1658;67;164;0,44;38,56;59,34;0;15;Ukraine;Eastern Europe;"Zabolotny Institute of Microbiology and Virology of NAS of Ukraine";"1993-2023";"Biotechnology (Q4); Immunology (Q4); Microbiology (Q4); Microbiology (medical) (Q4); Molecular Biology (Q4); Virology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
588;21101066747;"Transplantologiya. The Russian Journal of Transplantation";journal;"25420909, 20740506";0,143;Q4;4;43;95;1122;27;91;0,33;26,09;49,01;0;18;Russian Federation;Eastern Europe;"N.V. Sklifosovsky Research Institute for Emergency Medicine";"2018-2023";"Immunology (Q4); Immunology and Allergy (Q4); Surgery (Q4); Transplantation (Q4)";"Immunology and Microbiology; Medicine"
589;21101055928;"Meat Technology";journal;"24664812, 24662852";0,140;Q4;7;112;55;3111;32;55;0,50;27,78;56,30;0;31;Serbia;Eastern Europe;"Institute of Meat Hygiene and Technology";"2019-2023";"Applied Microbiology and Biotechnology (Q4); Food Animals (Q4); Food Science (Q4)";"Agricultural and Biological Sciences; Immunology and Microbiology; Veterinary"
590;21101151820;"Journal of Zoonotic Diseases";journal;"27172910, 2476535X";0,139;Q4;3;24;70;833;23;70;0,32;34,71;25,00;0;13;Iran;Middle East;"University of Tabriz";"2020-2023";"Infectious Diseases (Q4); Parasitology (Q4); Public Health, Environmental and Occupational Health (Q4); Veterinary (miscellaneous) (Q4)";"Immunology and Microbiology; Medicine; Veterinary"
591;20884;"Virologie";journal;"12678694, 19506961";0,139;Q4;13;46;135;1889;39;111;0,30;41,07;48,94;0;15;France;Western Europe;"John Libbey Eurotext";"1997-2023";"Infectious Diseases (Q4); Virology (Q4)";"Immunology and Microbiology; Medicine"
592;21100204921;"Bulletin of Pharmaceutical Sciences. Assiut";journal;"11100052";0,138;Q4;10;100;175;4597;64;175;0,35;45,97;51,01;0;34;Egypt;Africa/Middle East;"";"2008-2014, 2016, 2018-2023";"Analytical Chemistry (Q4); Biochemistry (Q4); Immunology (Q4); Microbiology (Q4); Molecular Biology (Q4); Pharmaceutical Science (Q4); Pharmacology (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Immunology and Microbiology; Pharmacology, Toxicology and Pharmaceutics"
593;21101136251;"Coronaviruses";journal;"26667975, 26667967";0,138;Q4;7;39;231;1871;94;205;0,39;47,97;35,87;0;33;United Arab Emirates;Middle East;"Bentham Science Publishers";"2020-2023";"Immunology and Microbiology (miscellaneous)  (Q4); Infectious Diseases (Q4); Pulmonary and Respiratory Medicine (Q4); Virology (Q4)";"Immunology and Microbiology; Medicine"
594;21100778036;"Medical Immunology (Russia)";journal;"2313741X, 15630625";0,137;Q4;11;178;359;3412;150;359;0,43;19,17;68,65;0;72;Russian Federation;Eastern Europe;"Russian Association of Allergologists and Clinical Immunologists, St. Petersburg Regional Branch (SPb RAACI)";"2015-2023";"Immunology (Q4); Immunology and Allergy (Q4)";"Immunology and Microbiology; Medicine"
595;34601;"Acta Microbiologica Bulgarica";journal;"02048809, 26033755";0,136;Q4;5;60;99;2503;38;97;0,32;41,72;57,22;0;25;Bulgaria;Eastern Europe;"";"1978-1990, 1993, 2017-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Microbiology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
596;21100945254;"Journal of Cellular Biotechnology";journal;"23523697, 23523689";0,136;Q4;7;17;38;757;19;38;0,69;44,53;39,62;0;6;United States;Northern America;"IOS Press";"2019-2023";"Applied Microbiology and Biotechnology (Q4); Biotechnology (Q4); Molecular Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
