Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
547;5900153302;"Future Neurology";journal;"14796708, 17486971";0,193;Q4;39;10;27;510;19;25;0,33;51,00;38,33;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2007-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
548;14924;"Confinia Cephalalgica";journal;"11220279";0,191;Q4;5;16;69;295;8;57;0,17;18,44;64,00;0;3;Italy;Western Europe;"Mattioli 1885";"1993-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
549;13742;"International Tinnitus Journal";journal;"09465448";0,188;Q4;33;40;82;947;46;82;0,56;23,68;48,78;0;8;United States;Northern America;"Tinnitus Center";"1998-2023";"Otorhinolaryngology (Q3); Speech and Hearing (Q3); Sensory Systems (Q4)";"Health Professions; Medicine; Neuroscience"
550;21101163244;"Journal for the Cognitive Science of Religion";journal;"20497563, 20497555";0,186;Q4;6;0;58;0;32;49;0,37;0,00;0,00;0;0;United Kingdom;Western Europe;"Equinox Publishing Ltd";"2019-2022";"Religious Studies (Q1); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4); Neuropsychology and Physiological Psychology (Q4)";"Arts and Humanities; Neuroscience; Psychology"
551;18000156708;"Neuropsychiatria i Neuropsychologia";journal;"18966764";0,183;Q4;8;22;69;949;35;68;0,44;43,14;55,42;0;5;Poland;Eastern Europe;"Termedia Publishing House Ltd.";"2009-2023";"Behavioral Neuroscience (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience; Psychology"
552;21100788883;"Journal of Cellular Neuroscience and Oxidative Stress";journal;"21497222";0,178;Q4;5;6;17;218;14;17;0,75;36,33;54,55;0;3;Turkey;Middle East;"Society of Cell Membranes and Free Oxygen Radicals";"2015-2023";"Biochemistry (Q4); Biophysics (Q4); Cell Biology (Q4); Cellular and Molecular Neuroscience (Q4); Molecular Biology (Q4)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
553;17992;"Neurophysiology";journal;"15739007, 00902977";0,176;Q4;19;0;86;0;51;76;0,37;0,00;0,00;0;0;United States;Northern America;"Springer New York";"1969-2022";"Neuroscience (miscellaneous) (Q4); Physiology (Q4)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
554;15633;"Fortschritte der Neurologie Psychiatrie";journal;"14393522, 07204299";0,175;Q4;35;104;453;1292;110;274;0,24;12,42;50,00;0;21;Germany;Western Europe;"Georg Thieme Verlag";"1955-1963, 1973-2023";"Medicine (miscellaneous) (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience"
555;16819;"Journal of the History of the Neurosciences";journal;"17445213, 0964704X";0,171;Q4;31;29;81;2100;36;79;0,33;72,41;30,77;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2023";"History and Philosophy of Science (Q3); Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4)";"Arts and Humanities; Medicine; Neuroscience"
556;20008;"Chinese Journal of Psychiatry";journal;"10067884";0,169;Q4;8;74;172;2627;68;169;0,41;35,50;42,49;0;14;China;Asiatic Region;"Zhonghua Yixuehui Zazhishe";"1998-1999, 2019-2023";"Biological Psychiatry (Q4); Clinical Psychology (Q4); Cognitive Neuroscience (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience; Psychology"
557;19700181256;"Constructivist Foundations";journal;"1782348X";0,169;Q4;24;94;245;1932;67;244;0,27;20,55;28,57;0;4;Belgium;Western Europe;"Vrije Universiteit Brussel";"2010-2023";"Philosophy (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Education (Q4)";"Arts and Humanities; Computer Science; Multidisciplinary; Neuroscience; Social Sciences"
558;21100867371;"Sleep Medicine Research";journal;"20939175, 22338853";0,167;Q4;8;40;76;1381;46;76;0,63;34,53;52,17;0;7;South Korea;Asiatic Region;"Korean Society of Sleep Medicine";"2018-2023";"Neurology (Q4); Neurology (clinical) (Q4); Physiology (medical) (Q4); Psychiatry and Mental Health (Q4); Pulmonary and Respiratory Medicine (Q4)";"Medicine; Neuroscience"
559;18043;"Neuroscience and Behavioral Physiology";journal;"1573899X, 00970549";0,164;Q4;35;182;513;10925;200;513;0,37;60,03;62,14;1;31;United States;Northern America;"Springer New York";"1967-1970, 1972-1973, 1976-1978, 1980-2023";"Neuroscience (miscellaneous) (Q4)";"Neuroscience"
560;19287;"Revista Ecuatoriana de Neurologia";journal;"10198113";0,164;Q4;7;38;197;893;56;152;0,27;23,50;40,71;0;13;Ecuador;Latin America;"Fundacion para la difusion neurologica en Ecuador - FUNDINE";"1992-2012, 2014-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
561;19700188600;"Activitas Nervosa Superior";journal;"18029698";0,163;Q4;11;0;19;0;8;18;0,00;0,00;0,00;0;0;Switzerland;Western Europe;"Springer International Publishing AG";"2008-2020";"Behavioral Neuroscience (Q4); Biological Psychiatry (Q4); Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience"
562;21101000289;"Clinical Archives of Communication Disorders";journal;"25085948";0,163;Q4;8;22;55;776;21;55;0,37;35,27;65,96;0;7;South Korea;Asiatic Region;"Korean Association of Speech-Language Pathologists";"2016-2023";"Cognitive Neuroscience (Q4); Environmental Engineering (Q4); Public Health, Environmental and Occupational Health (Q4); Sensory Systems (Q4); Speech and Hearing (Q4)";"Environmental Science; Health Professions; Medicine; Neuroscience"
563;21100886219;"Neurological Sciences and Neurophysiology";journal;"2636865X";0,163;Q4;11;37;114;943;45;102;0,32;25,49;62,14;0;8;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2018-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
564;21101052351;"Annals of Thyroid";journal;"25226681";0,161;Q4;4;11;55;401;18;51;0,29;36,45;34,78;0;6;China;Asiatic Region;"AME Publishing Company";"2019-2023";"Endocrine and Autonomic Systems (Q4); Endocrinology (Q4); Endocrinology, Diabetes and Metabolism (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
565;19200156707;"Neurology Asia";journal;"18236138";0,158;Q4;18;138;355;3583;91;346;0,21;25,96;46,55;0;60;Malaysia;Asiatic Region;"ASEAN Neurological Association";"2008-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
566;21100244213;"Mind and Matter";journal;"16118812, 20513003";0,154;Q4;19;5;40;355;20;31;0,54;71,00;20,00;0;0;United Kingdom;Western Europe;"Imprint Academic";"2003-2023";"Philosophy (Q2); Sociology and Political Science (Q3); Neuroscience (miscellaneous) (Q4)";"Arts and Humanities; Neuroscience; Social Sciences"
567;21100877822;"Revista Argentina de Ciencias del Comportamiento";journal;"18524206";0,154;Q4;7;36;69;1926;31;69;0,39;53,50;51,75;0;6;Argentina;Latin America;"Universidad Nacional de Cordoba - Facultad de Psicologia";"2018-2023";"Linguistics and Language (Q3); Behavioral Neuroscience (Q4); Developmental and Educational Psychology (Q4); Experimental and Cognitive Psychology (Q4)";"Neuroscience; Psychology; Social Sciences"
568;21101152598;"Journal for the Philosophy of Language, Mind and the Arts";journal;"27239640";0,153;Q4;2;17;56;634;8;46;0,05;37,29;68,42;0;2;Italy;Western Europe;"";"2020-2023";"Philosophy (Q2); Visual Arts and Performing Arts (Q2); Linguistics and Language (Q3); Cognitive Neuroscience (Q4)";"Arts and Humanities; Neuroscience; Social Sciences"
569;19800188011;"Geriatrie et Psychologie Neuropsychiatrie du Vieillissement";journal;"21158789, 21157863";0,147;Q4;21;62;172;1954;55;158;0,26;31,52;46,80;0;11;France;Western Europe;"John Libbey Eurotext";"2011-2023";"Biological Psychiatry (Q4); Geriatrics and Gerontology (Q4); Medicine (miscellaneous) (Q4); Neurology (clinical) (Q4); Neuropsychology and Physiological Psychology (Q4)";"Medicine; Neuroscience; Psychology"
570;21100201078;"Advances in Neuroimmune Biology";journal;"1878948X, 18789498";0,146;Q4;10;0;6;0;4;6;0,00;0,00;0,00;0;0;Netherlands;Western Europe;"IOS Press BV";"2011-2018, 2020";"Endocrine and Autonomic Systems (Q4); Endocrinology (Q4); Immunology (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Neuroscience"
571;19700182733;"Neurologia Argentina";journal;"18530028, 18531490";0,146;Q4;7;50;130;1162;43;118;0,30;23,24;49,25;0;16;Spain;Western Europe;"Ediciones Doyma, S.L.";"2010-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
572;21101051220;"Annals of Child Neurology";journal;"2635909X, 26359103";0,143;Q4;4;48;112;906;25;55;0,17;18,88;57,30;0;8;South Korea;Asiatic Region;"Korean Child Neurology Society";"2019-2023";"Neurology (Q4); Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Medicine; Neuroscience"
573;19700177331;"Zeitschrift fur Neuropsychologie";journal;"1016264X";0,143;Q4;13;17;70;787;26;58;0,40;46,29;49,33;0;3;Switzerland;Western Europe;"Hogrefe Publishing GmbH &amp; Co. KG";"1999-2003, 2010-2023";"Cognitive Neuroscience (Q4); Neuropsychology and Physiological Psychology (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience; Psychology"
574;21101023107;"Reti Saperi Linguaggi";journal;"22797777, 18268889";0,142;Q4;4;11;60;510;12;56;0,13;46,36;53,33;0;0;Italy;Western Europe;"Societa Editrice Il Mulino";"2019-2023";"Linguistics and Language (Q3); Behavioral Neuroscience (Q4); Communication (Q4); Developmental Biology (Q4); Experimental and Cognitive Psychology (Q4)";"Biochemistry, Genetics and Molecular Biology; Neuroscience; Psychology; Social Sciences"
575;20011;"Chinese Journal of Neurology";journal;"10067876";0,140;Q4;18;203;606;6927;219;601;0,33;34,12;43,83;0;47;China;Asiatic Region;"Chinese Medical Journals Publishing House Co.Ltd";"1959, 1997-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
576;21101094483;"Neuropsychiatric Investigation";journal;"27920070";0,138;Q4;9;20;55;734;15;53;0,27;36,70;58,70;0;8;Turkey;Middle East;"Istanbul University";"2021-2023";"Biological Psychiatry (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience"
577;21101044831;"Annals of Movement Disorders";journal;"25903454, 25903446";0,137;Q4;6;20;96;496;25;78;0,15;24,80;35,29;0;5;India;Asiatic Region;"Wolters Kluwer Medknow Publications";"2018-2023";"Cognitive Neuroscience (Q4); Neurology (Q4); Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Surgery (Q4)";"Medicine; Neuroscience"
578;21101070989;"Psychiatry (Moscow)";journal;"26186667, 16838319";0,137;Q4;5;60;237;2639;83;235;0,34;43,98;63,52;0;8;Russian Federation;Eastern Europe;"Medicinskoe Informacionnoe agentstvo";"2019-2023";"Biological Psychiatry (Q4); Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience; Psychology"
579;21100204931;"Sistemi Intelligenti";journal;"11209550, 19738226";0,136;Q4;9;39;112;1596;22;106;0,19;40,92;42,11;0;4;Italy;Western Europe;"Il Mulino publishing house";"1997-2023";"Linguistics and Language (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Computer Science; Neuroscience; Psychology; Social Sciences"
580;21100903715;"Annals of Clinical and Experimental Neurology";journal;"24092533, 20755473";0,134;Q4;5;44;134;1528;49;134;0,35;34,73;56,67;0;15;Russian Federation;Eastern Europe;"Research Center of Neurology";"2019-2023";"Cellular and Molecular Neuroscience (Q4); Cognitive Neuroscience (Q4); Multidisciplinary (Q4); Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Multidisciplinary; Neuroscience"
581;21100286804;"Avant";journal;"20826710";0,134;Q4;13;21;104;508;13;102;0,18;24,19;43,48;0;1;Poland;Eastern Europe;"";"2010-2023";"Arts and Humanities (miscellaneous) (Q3); Cognitive Neuroscience (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Neuroscience; Social Sciences"
582;21101053059;"Caspian Journal of Neurological Sciences";journal;"24234818, 23834307";0,133;Q4;3;32;87;1026;35;87;0,41;32,06;49,63;0;11;Iran;Middle East;"Guilan University of Medical Sciences";"2019-2023";"Neurology (Q4); Neurology (clinical) (Q4); Neuroscience (miscellaneous) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience"
583;21100983358;"Epilepsy and Paroxysmal Conditions";journal;"20778333, 23114088";0,133;Q4;5;32;108;1123;36;108;0,43;35,09;57,58;0;6;Russian Federation;Eastern Europe;"IRBIS LLC";"2017-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
584;19600157349;"WSEAS Transactions on Biology and Biomedicine";journal;"22242902, 11099518";0,133;Q4;12;33;62;1110;30;62;0,61;33,64;49,59;0;6;Greece;Western Europe;"World Scientific and Engineering Academy and Society";"2009-2015";"Agricultural and Biological Sciences (miscellaneous) (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Medicine (miscellaneous) (Q4); Neuroscience (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
585;33502;"Acupuncture and Electro-Therapeutics Research";journal;"03601293, 21679010";0,128;Q4;28;11;79;387;16;78;0,19;35,18;41,51;0;4;United States;Northern America;"Cognizant Communication Corporation";"1976-2023";"Anesthesiology and Pain Medicine (Q4); Complementary and Alternative Medicine (Q4); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience"
586;17600155117;"Devenir";journal;"10158154";0,128;Q4;13;4;32;90;10;32;0,53;22,50;61,54;0;0;Switzerland;Western Europe;"Editions Medecine et Hygiene";"2001-2022";"Developmental and Educational Psychology (Q4); Developmental Neuroscience (Q4); Life-span and Life-course Studies (Q4); Pediatrics (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Medicine; Neuroscience; Nursing; Psychology; Social Sciences"
587;21101038719;"International Journal of Biomedicine";journal;"21580510, 21580529";0,127;Q4;6;128;318;3689;77;317;0,26;28,82;53,19;0;63;United States;Northern America;"International Medical Research and Development Corporation";"2019-2023";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Neuroscience (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Neuroscience"
588;21100934661;"Russian Neurological Journal";journal;"26587947, 26867192";0,126;Q4;7;49;140;1505;37;140;0,30;30,71;64,61;0;14;Russian Federation;Eastern Europe;"Medicinskoe Informacionnoe agentstvo";"2019-2023";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience"
589;21100903456;"Theoria et Historia Scientiarum";journal;"08674159, 23921196";0,126;Q4;2;1;15;26;2;15;0,08;26,00;100,00;0;1;Poland;Eastern Europe;"Nicolaus Copernicus University";"2018-2021, 2023";"Linguistics and Language (Q3); Cognitive Neuroscience (Q4); Communication (Q4)";"Neuroscience; Social Sciences"
590;21100833041;"Nervno-Myshechnye Bolezni";journal;"24130443, 22228721";0,122;Q4;5;34;78;1145;25;77;0,30;33,68;71,11;0;2;Russian Federation;Eastern Europe;"ABV-press Publishing House";"2017-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
591;24068;"Zhurnal Vysshei Nervnoi Deyatelnosti Imeni I.P. Pavlova";journal;"00444677";0,122;Q4;17;46;169;3025;71;169;0,38;65,76;64,34;0;1;Russian Federation;Eastern Europe;"Maik Nauka Publishing / Springer SBM";"1951-2022";"Medicine (miscellaneous) (Q4); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience"
592;91878;"Archivos de Neurociencias";journal;"10285938";0,121;Q4;7;33;121;671;18;106;0,16;20,33;27,12;0;5;Mexico;Latin America;"Instituto Nacional de Neurologia y Neurocirugia Manuel Velosco Suarez";"1999-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
593;5300152517;"International Journal on Disability and Human Development";journal;"21910367, 21911231";0,121;Q4;31;47;159;1382;18;150;0,09;29,40;35,94;0;27;Germany;Western Europe;"Nova Science Publishers, Inc.";"1999-2003, 2005-2023";"Advanced and Specialized Nursing (Q4); Geriatrics and Gerontology (Q4); Psychiatry and Mental Health (Q4); Rehabilitation (Q4); Sensory Systems (Q4); Speech and Hearing (Q4)";"Health Professions; Medicine; Neuroscience; Nursing"
594;16666;"Journal of Brain Science";journal;"13415301";0,120;Q4;4;0;8;0;2;8;0,25;0,00;0,00;0;0;Japan;Asiatic Region;"Japan Brain Science Society";"1997-1999, 2006-2009, 2011-2014, 2016-2018, 2021-2022";"Neuroscience (miscellaneous) (Q4)";"Neuroscience"
595;19700175048;"Open Neurology Journal";journal;"1874205X";0,119;Q4;21;10;44;347;4;42;0,13;34,70;51,28;0;7;Netherlands;Western Europe;"Bentham Science Publishers B.V.";"2010-2023";"Neurology (Q4); Neurology (clinical) (Q4); Psychiatry and Mental Health (Q4)";"Medicine; Neuroscience"
596;5800210947;"Heythrop Journal - Quarterly Review of Philosophy and Theology";journal;"00181196";0,118;Q4;13;52;215;54;23;212;0,10;1,04;17,02;0;2;United States;Northern America;"Wiley-Blackwell";"1960-2023";"Philosophy (Q3); Religious Studies (Q3); Neurology (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4); Waste Management and Disposal (Q4); Water Science and Technology (Q4)";"Arts and Humanities; Environmental Science; Health Professions; Medicine; Neuroscience"
597;21100792504;"Journal of Cognitive Science";journal;"15982327, 19766939";0,118;Q4;6;18;56;732;10;55;0,24;40,67;47,06;0;1;South Korea;Asiatic Region;"Institute for Cognitive Science at Seoul National University";"2016-2023";"Linguistics and Language (Q3); Artificial Intelligence (Q4); Cognitive Neuroscience (Q4); Experimental and Cognitive Psychology (Q4)";"Computer Science; Neuroscience; Psychology; Social Sciences"
598;19700175249;"Open Pain Journal";journal;"18763863";0,118;Q4;13;9;18;396;5;18;0,18;44,00;36,67;0;1;Netherlands;Western Europe;"Bentham Science Publishers B.V.";"2010-2023";"Anesthesiology and Pain Medicine (Q4); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience"
599;21100820732;"Romanian Journal of Neurology/ Revista Romana de Neurologie";journal;"20696094, 18438148";0,118;Q4;6;27;201;625;36;195;0,18;23,15;49,35;0;11;Romania;Eastern Europe;"Amaltea Medical Publishing House";"2009-2023";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
600;130169;"Sinapse";journal;"1645281X";0,117;Q4;5;26;112;437;11;81;0,12;16,81;67,14;0;8;Portugal;Western Europe;"Sociedade Portuguesa de Neurologia";"2005-2023";"Cellular and Molecular Neuroscience (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
